feature,p_value_weight,XGBoost_importance_pct,LightGBM_importance_pct,CatBoost_importance_pct,XGBoost_perm_pct,linear_coef_pct,correlation_pct,avg_importance_pct
SNOO_054070A_2,1.0,0.0,0.0,0.0,0.0,6.008918354231774e-05,0.0027943640307509987,0.0004757422023822194
SNOO_309610A_1,0.12252642450537102,0.0,0.0,0.0,0.0,0.0016011909749673319,0.001253102081043397,0.0004757155093351215
SNOO_563900_1,0.2700316222000602,0.0,0.0,0.0,0.0,0.00032301497771437674,0.002531164550622067,0.00047569658805607395
SNOO_078790A_2,0.2960270574219913,0.0,0.0,0.0,0.0,0.0004291480332067095,0.002424994619480912,0.0004756904421146036
SNOO_066060A_1,1.0,0.0,0.0,0.0,0.0,0.0005505101763120044,0.00230351077902265,0.00047567015922244245
SNOO_558240_2,0.06942475772315802,0.0,0.0,0.0,0.0,0.0019796779813807787,0.0008741818020454427,0.00047564329723770357
SNOO_047630A_2,0.7734966919471459,0.0,0.0,0.0,0.0,0.0019072867086025829,0.0009465379869116914,0.00047563744925237906
SNOO_053560A_2,0.3611192053742648,0.0,0.0,0.0,0.0,0.0005443737953293587,0.002309147641259986,0.00047558690609822413
SNOO_116180A_2,1.0,0.0,0.0,0.0,0.0,0.0008078871715216698,0.0020453315354475635,0.0004755364511615389
SNOO_101430A_2,0.2700316222000602,0.0,0.0,0.0,0.0,0.0017606901885052519,0.0010922789259536327,0.0004754948524098141
SNOO_305110A_1,0.3169266467197572,0.0,0.0,0.0,0.0,0.0021928196520322476,0.0006599196477566009,0.00047545654996480804
SNOO_155270A_1,0.08163948334739646,0.0,0.0,0.0,0.0,0.0012762858985376666,0.0015762572767257078,0.00047542386254389573
SNOO_434350AB_2,0.10727350094016803,0.0,0.0,0.0,0.0,0.00044825680404850823,0.002403982218477425,0.00047537317042098886
SNOO_018380A_2,0.19539689061925855,0.0,0.0,0.0,0.0,0.0004482568040485079,0.0024039822184774217,0.0004753731704209883
SNOO_435710A_1,0.4451139637869454,0.0,0.0,0.0,0.0,0.0004578350078544021,0.002393167447054447,0.00047516707581814156
SNOO_425530A_1,0.43333344831076803,0.0,0.0,0.0,0.0,0.0002847747338509804,0.002565823899195799,0.0004750997721744632
SNOO_060830A_1,0.19351633937925825,0.0,0.0,0.0,0.0,0.0010833726363147678,0.0017663566379734507,0.00047495487904803644
SNOO_060830A_2,0.1452015351491661,0.0,0.0,0.0,0.0,0.0010833726363147602,0.0017663566379734525,0.0004749548790480354
SNOO_502790_2,1.0,0.0,0.0,0.0,0.0,0.0009550204891072155,0.00189448113837802,0.0004749169379142059
SNOO_098640A_1,0.18766682471066587,0.0,0.0,0.0,0.0,0.0006807288373797298,0.002167755650397747,0.0004747474146295794
SNOO_115720A_1,0.30821302384055926,0.0,0.0,0.0,0.0,0.00019007110400898026,0.0026579925602016096,0.0004746772773684316
SNOO_306420A_2,0.5662339967401285,0.0,0.0,0.0,0.0,0.0002840014405309729,0.002563873734118162,0.00047464586244152254
SNOO_046240A_3,0.9631819278771829,0.0,0.0,0.0,0.0,0.0016550664960895448,0.0011925227335113796,0.0004745982049334874
SNOO_046330A_3,0.9631819278771829,0.0,0.0,0.0,0.0,0.0016550664960895448,0.0011925227335113796,0.0004745982049334874
SNOO_402010A_1,0.36123147735436506,0.0,0.0,0.0,0.0,0.0021150190113459854,0.0007323484966484786,0.0004745612513324107
SNOO_402010A_2,0.36123147735436506,0.0,0.0,0.0,0.0,0.0021150190113459833,0.0007323484966484787,0.0004745612513324103
SNOO_138650A_1,1.0,0.0,0.0,0.0,0.0,0.0003601509893145754,0.002486875785842926,0.00047450446252625026
SNOO_049400A_1,0.5421360723078921,0.0,0.0,0.0,0.0,0.0007849268307764167,0.0020619145494859374,0.000474473563377059
SNOO_049390A_1,0.5421360723078921,0.0,0.0,0.0,0.0,0.0007849268307764167,0.0020619145494859374,0.000474473563377059
SNOO_160950A_1,0.1678776287620246,0.0,0.0,0.0,0.0,0.00014913260032918055,0.0026974840045460246,0.0004744361008125342
SNOO_135940A_2,1.0,0.0,0.0,0.0,0.0,0.0011970006263110984,0.0016490624867198473,0.0004743438521718243
SNOO_035950A_2,0.7924395809942737,0.0,0.0,0.0,0.0,0.001004283210394026,0.0018400904435543213,0.0004740622756580579
SNOO_097500A_2,0.649410398224321,0.0,0.0,0.0,0.0,0.002095374410047162,0.0007487437306306497,0.00047401969011296867
SNOO_074770A_1,0.39962108420784676,0.0,0.0,0.0,0.0,0.0016362631374943627,0.001207773255137298,0.00047400606543861017
SNOO_432060A_1,0.3648464739385884,0.0,0.0,0.0,0.0,0.000579696229150813,0.00226412654291249,0.0004739704620105505
SNOO_029740A_1,0.48753810164877626,0.0,0.0,0.0,0.0,0.00057969622915076,0.0022641265429124906,0.00047397046201054174
SNOO_086480A_1,1.0,0.0,0.0,0.0,0.0,0.00017557331913802264,0.0026680762644095283,0.0004739415972579251
SNOO_077900A_1,0.5674170938459167,0.0,0.0,0.0,0.0,0.0012544706012298625,0.001589013191318143,0.0004739139654246676
SNOO_006710A_1,0.10897287797895996,0.0,0.0,0.0,0.0,0.0021328356620793736,0.0007106381092503672,0.0004739122952216234
SNOO_424340A_2,1.0,0.0,0.0,0.0,0.0,0.0015170615110805443,0.0013263673366262572,0.0004739048079511336
SNOO_164600A_3,0.5662339967401285,0.0,0.0,0.0,0.0,0.0018728599593607021,0.0009704502742040948,0.00047388503892746613
SNOO_005240A_1,0.1095450301995759,0.0,0.0,0.0,0.0,0.002695623467560077,0.00014767176155289357,0.00047388253818549504
SNOO_156730A_2,0.11010831667934727,0.0,0.0,0.0,0.0,0.0006217586916027272,0.00222151810341155,0.00047387946583571285
SNOO_138040A_2,0.2700316222000602,0.0,0.0,0.0,0.0,0.0003250854094252854,0.0025178353713429156,0.0004738201301280335
SNOO_010440A_1,0.8925334728777592,0.0,0.0,0.0,0.0,0.0018348068827801426,0.001008102818554463,0.0004738182835557676
